algo,scenario,map,start,goal,n_goals,total_time_us,peak_step_us,reached,ref_reachable,opt_ratio,first_move_correct,cost_walked,steps_taken,tiles_revealed
bug-bug2,no_roads,vase,256,1364,1,1799.626000,282.360000,1,1,1.500000,0,207,69,1400
bug-bug2,no_roads,vase,217,1068,1,925.624000,133.323000,1,1,1.000000,1,114,38,1400
bug-bug2,no_roads,vase,72,68,1,589.001000,70.227000,1,1,1.000000,1,93,31,1400
bug-bug2,no_roads,vase,237,568,1,1131.608000,197.935000,1,1,1.451613,1,135,45,1400
bug-bug2,no_roads,vase,602,1267,1,513.276000,42.981000,1,1,1.000000,1,57,19,1400
bug-bug2,no_roads,vase,61,518,1,462.882000,76.648000,1,1,1.000000,1,51,17,1400
bug-bug2,no_roads,vase,1364,1061,1,1961.849000,163.709000,1,1,1.144928,1,237,79,1400
bug-bug2,with_roads,vase,279,58,1,264.891000,53.028000,1,1,1.100000,0,33,11,1400
bug-bug2,with_roads,vase,706,632,1,114.563000,36.137000,1,1,1.000000,1,12,4,1400
bug-bug2,with_roads,vase,583,348,1,371.079000,58.894000,1,1,1.307692,0,34,14,1400
bug-bug2,with_roads,vase,256,1364,1,1753.729000,273.354000,1,1,2.310811,0,171,69,1400
bug-bug2,with_roads,vase,217,1068,1,917.730000,126.443000,1,1,1.175258,0,114,38,1400
bug-bug2,with_roads,vase,72,68,1,590.550000,69.756000,1,1,1.553191,0,73,31,1400
bug-bug2,with_roads,vase,237,568,1,1156.018000,196.931000,1,1,1.767123,1,129,45,1400
bug-bug2,with_roads,vase,602,1267,1,753.278000,65.711000,1,1,1.000000,1,57,19,1400
bug-bug2,with_roads,vase,61,518,1,439.135000,75.123000,1,1,1.031250,1,33,17,1400
bug-bug2,with_roads,vase,1364,1061,1,1903.070000,159.629000,1,1,1.461538,1,209,79,1400
bug-bug2,no_roads,wall,808,152,1,1067.746000,146.611000,1,1,1.258065,1,117,39,1024
bug-bug2,no_roads,wall,366,306,1,635.534000,85.509000,1,1,1.000000,1,78,26,1024
bug-bug2,no_roads,wall,284,198,1,501.231000,39.459000,1,1,1.000000,1,66,22,1024
bug-bug2,no_roads,wall,849,916,1,79.409000,32.237000,1,1,1.000000,1,9,3,1024
bug-bug2,no_roads,wall,682,119,1,998.180000,124.309000,1,1,1.407407,0,114,38,1024
bug-bug2,no_roads,wall,746,536,1,480.248000,62.445000,1,1,1.000000,1,54,18,1024
bug-bug2,no_roads,wall,32,30,1,457.884000,31.069000,1,1,1.000000,1,90,30,1024
bug-bug2,no_roads,wall,127,279,1,192.749000,39.142000,1,1,1.000000,1,24,8,1024
bug-bug2,no_roads,wall,294,641,1,474.102000,74.825000,1,1,1.000000,1,54,18,1024
bug-bug2,no_roads,wall,698,259,1,764.229000,95.154000,1,1,1.074074,1,87,29,1024
bug-bug2,with_roads,wall,808,152,1,1060.974000,139.303000,1,1,1.258065,1,117,39,1024
bug-bug2,with_roads,wall,366,306,1,652.878000,88.394000,1,1,1.000000,1,78,26,1024
bug-bug2,with_roads,wall,284,198,1,502.110000,39.457000,1,1,1.000000,1,66,22,1024
bug-bug2,with_roads,wall,849,916,1,80.626000,32.546000,1,1,1.000000,1,9,3,1024
bug-bug2,with_roads,wall,682,119,1,984.207000,122.374000,1,1,1.407407,0,114,38,1024
bug-bug2,with_roads,wall,746,536,1,471.863000,60.952000,1,1,1.000000,1,54,18,1024
bug-bug2,with_roads,wall,32,30,1,466.128000,30.329000,1,1,1.000000,1,90,30,1024
bug-bug2,with_roads,wall,127,279,1,207.920000,39.135000,1,1,1.000000,1,24,8,1024
bug-bug2,with_roads,wall,294,641,1,488.771000,75.823000,1,1,1.000000,1,54,18,1024
bug-bug2,with_roads,wall,698,259,1,780.027000,97.885000,1,1,1.074074,1,87,29,1024
bug-bug2,no_roads,wasteland,278,59,1,433.596000,68.873000,1,1,1.000000,1,57,19,1600
bug-bug2,no_roads,wasteland,751,664,1,206.781000,59.380000,1,1,1.000000,1,21,7,1600
bug-bug2,no_roads,wasteland,611,363,1,231.082000,60.830000,1,1,1.000000,1,24,8,1600
bug-bug2,no_roads,wasteland,252,1502,1,845.316000,113.539000,1,1,1.000000,1,93,31,1600
bug-bug2,no_roads,wasteland,217,1167,1,621.853000,77.001000,1,1,1.000000,1,72,24,1600
bug-bug2,no_roads,wasteland,76,72,1,85.242000,27.194000,1,1,1.000000,1,12,4,1600
bug-bug2,no_roads,wasteland,233,599,1,376.194000,95.673000,1,1,1.000000,1,42,14,1600
bug-bug2,no_roads,wasteland,631,1398,1,484.288000,82.500000,1,1,1.000000,1,57,19,1600
bug-bug2,no_roads,wasteland,62,1541,1,926.998000,86.004000,1,1,1.000000,1,111,37,1600
bug-bug2,no_roads,wasteland,543,1502,1,587.340000,63.808000,1,1,1.000000,1,72,24,1600
bug-bug2,with_roads,wasteland,278,59,1,472.286000,81.130000,1,1,1.000000,1,57,19,1600
bug-bug2,with_roads,wasteland,751,664,1,209.376000,62.842000,1,1,1.000000,1,21,7,1600
bug-bug2,with_roads,wasteland,611,363,1,238.985000,63.032000,1,1,1.000000,1,24,8,1600
bug-bug2,with_roads,wasteland,252,1502,1,926.190000,117.034000,1,1,1.754717,0,93,31,1600
bug-bug2,with_roads,wasteland,217,1167,1,730.012000,101.660000,1,1,1.230769,1,64,24,1600
bug-bug2,with_roads,wasteland,76,72,1,99.224000,31.717000,1,1,1.000000,1,12,4,1600
bug-bug2,with_roads,wasteland,233,599,1,364.697000,77.518000,1,1,1.000000,1,42,14,1600
bug-bug2,with_roads,wasteland,631,1398,1,472.587000,78.444000,1,1,1.000000,1,57,19,1600
bug-bug2,with_roads,wasteland,62,1541,1,918.170000,79.732000,1,1,1.513889,1,109,37,1600
bug-bug2,with_roads,wasteland,543,1502,1,592.246000,64.719000,1,1,1.440000,1,72,24,1600
bug-bug2,no_roads,wasteland_oasis,355,75,1,173.237000,54.244000,1,1,1.000000,1,21,7,1600
bug-bug2,no_roads,wasteland_oasis,879,778,1,517.570000,90.458000,1,1,1.000000,1,66,22,1600
bug-bug2,no_roads,wasteland_oasis,707,451,1,366.851000,59.824000,1,1,1.000000,1,48,16,1600
bug-bug2,no_roads,wasteland_oasis,327,282,1,133.467000,44.001000,1,1,1.000000,1,15,5,1600
bug-bug2,no_roads,wasteland_oasis,1341,102,1,732.970000,123.613000,1,1,1.000000,1,93,31,1600
bug-bug2,no_roads,wasteland_oasis,91,297,1,157.588000,46.324000,1,1,1.000000,1,21,7,1600
bug-bug2,no_roads,wasteland_oasis,694,736,1,51.601000,29.994000,1,1,1.000000,1,6,2,1600
bug-bug2,no_roads,wasteland_oasis,79,639,1,366.140000,67.234000,1,1,1.000000,1,51,17,1600
bug-bug2,no_roads,wasteland_oasis,1332,699,1,413.979000,87.724000,1,1,1.000000,1,51,17,1600
bug-bug2,no_roads,wasteland_oasis,1432,887,1,856.515000,128.045000,1,1,1.080000,1,81,27,1600
bug-bug2,with_roads,wasteland_oasis,355,75,1,188.797000,70.300000,1,1,1.000000,1,21,7,1600
bug-bug2,with_roads,wasteland_oasis,879,778,1,744.256000,126.391000,1,1,1.015385,1,66,22,1600
bug-bug2,with_roads,wasteland_oasis,707,451,1,548.622000,79.925000,1,1,1.000000,1,48,16,1600
bug-bug2,with_roads,wasteland_oasis,327,282,1,218.920000,69.698000,1,1,1.000000,1,15,5,1600
bug-bug2,with_roads,wasteland_oasis,1341,102,1,936.803000,182.524000,1,1,1.225352,0,87,31,1600
bug-bug2,with_roads,wasteland_oasis,91,297,1,159.742000,48.701000,1,1,1.000000,1,21,7,1600
bug-bug2,with_roads,wasteland_oasis,694,736,1,78.810000,47.013000,1,1,1.000000,1,6,2,1600
bug-bug2,with_roads,wasteland_oasis,79,639,1,567.502000,93.204000,1,1,1.000000,1,51,17,1600
bug-bug2,with_roads,wasteland_oasis,1332,699,1,606.406000,133.375000,1,1,1.156250,1,37,17,1600
bug-bug2,with_roads,wasteland_oasis,1432,887,1,715.762000,121.566000,1,1,1.367347,1,67,27,1600
bug-bug2,no_roads,we_love_tetris,774,169,1,1085.847000,108.324000,1,1,1.081081,1,120,40,820
bug-bug2,no_roads,we_love_tetris,67,360,1,171.915000,29.576000,1,1,1.000000,1,21,7,820
bug-bug2,no_roads,we_love_tetris,323,297,1,738.723000,77.659000,1,1,1.000000,1,81,27,820
bug-bug2,no_roads,we_love_tetris,199,157,1,31.636000,31.636000,1,1,1.000000,1,3,1,820
bug-bug2,no_roads,we_love_tetris,669,139,1,350.677000,51.575000,1,1,1.000000,1,39,13,820
bug-bug2,no_roads,we_love_tetris,719,528,1,609.114000,84.516000,1,1,1.157895,1,66,22,820
bug-bug2,no_roads,we_love_tetris,74,72,1,42.224000,24.683000,1,1,1.000000,1,6,2,820
bug-bug2,no_roads,we_love_tetris,148,292,1,523.760000,59.234000,1,1,1.000000,1,60,20,820
bug-bug2,no_roads,we_love_tetris,310,623,1,685.397000,98.004000,1,1,1.090909,1,72,24,820
bug-bug2,no_roads,we_love_tetris,732,69,1,400.651000,38.019000,1,1,1.000000,1,48,16,820
bug-bug2,with_roads,we_love_tetris,774,169,1,1096.189000,106.546000,1,1,1.466667,1,110,40,820
bug-bug2,with_roads,we_love_tetris,67,360,1,173.098000,31.219000,1,1,1.000000,1,21,7,820
bug-bug2,with_roads,we_love_tetris,323,297,1,729.564000,77.022000,1,1,1.290909,1,71,27,820
bug-bug2,with_roads,we_love_tetris,199,157,1,33.680000,33.680000,1,1,1.000000,1,3,1,820
bug-bug2,with_roads,we_love_tetris,669,139,1,351.366000,55.706000,1,1,1.222222,1,33,13,820
bug-bug2,with_roads,we_love_tetris,719,528,1,619.973000,83.904000,1,1,1.265306,1,62,22,820
bug-bug2,with_roads,we_love_tetris,74,72,1,43.604000,26.157000,1,1,1.000000,1,6,2,820
bug-bug2,with_roads,we_love_tetris,148,292,1,528.858000,59.035000,1,1,1.368421,1,52,20,820
bug-bug2,with_roads,we_love_tetris,310,623,1,673.550000,96.611000,1,1,1.478261,1,68,24,820
bug-bug2,with_roads,we_love_tetris,732,69,1,553.460000,44.352000,1,1,1.000000,1,48,16,820
bug-bug2,no_roads,window_shopping,25,335,1,364.935000,70.080000,1,1,1.000000,1,57,19,840
bug-bug2,no_roads,window_shopping,181,139,1,36.411000,36.411000,1,1,1.000000,1,3,1,840
bug-bug2,no_roads,window_shopping,123,692,1,656.622000,101.918000,1,1,1.000000,1,96,32,840
bug-bug2,no_roads,window_shopping,502,32,1,337.134000,63.680000,1,1,1.000000,1,48,16,840
bug-bug2,no_roads,window_shopping,249,789,1,441.577000,69.603000,1,1,1.000000,1,54,18,840
bug-bug2,no_roads,window_shopping,838,502,1,146.456000,26.120000,1,1,1.000000,1,24,8,840
bug-bug2,no_roads,window_shopping,134,430,1,190.884000,33.860000,1,1,1.000000,1,21,7,840
bug-bug2,no_roads,window_shopping,413,707,1,177.979000,35.690000,1,1,1.000000,1,21,7,840
bug-bug2,no_roads,window_shopping,544,631,1,1091.055000,143.786000,1,1,1.000000,1,132,44,840
bug-bug2,no_roads,window_shopping,356,767,1,444.351000,73.301000,1,1,1.000000,1,54,18,840
bug-bug2,with_roads,window_shopping,25,335,1,357.223000,70.777000,1,1,1.000000,1,57,19,840
bug-bug2,with_roads,window_shopping,181,139,1,29.159000,29.159000,1,1,1.000000,1,3,1,840
bug-bug2,with_roads,window_shopping,123,692,1,740.324000,130.793000,1,1,1.000000,1,96,32,840
bug-bug2,with_roads,window_shopping,502,32,1,347.761000,66.183000,1,1,1.000000,1,48,16,840
bug-bug2,with_roads,window_shopping,249,789,1,542.190000,99.098000,1,1,1.000000,1,54,18,840
bug-bug2,with_roads,window_shopping,838,502,1,149.830000,26.700000,1,1,1.000000,1,24,8,840
bug-bug2,with_roads,window_shopping,134,430,1,237.135000,50.294000,1,1,1.000000,1,21,7,840
bug-bug2,with_roads,window_shopping,413,707,1,186.645000,37.264000,1,1,1.000000,1,21,7,840
bug-bug2,with_roads,window_shopping,544,631,1,905.613000,156.755000,1,1,1.000000,1,132,44,840
bug-bug2,with_roads,window_shopping,356,767,1,391.929000,69.045000,1,1,1.000000,1,54,18,840
