algo,scenario,map,start,time_us,exact,worst_ratio
bfs,with_roads,arena,252,178.195000,0,3.000000
bfs,with_roads,arena,156,174.837000,0,3.000000
bfs,with_roads,arena,115,169.136000,0,1.758621
bfs,with_roads,arena,613,171.768000,0,2.379310
bfs,with_roads,arena,99,166.868000,0,1.565217
bfs,with_roads,arena,473,167.435000,0,2.225806
bfs-alloc,with_roads,arena,126,163.788000,0,3.000000
bfs-alloc,with_roads,arena,25,159.394000,0,3.000000
bfs-alloc,with_roads,arena,308,162.558000,0,3.000000
bfs-alloc,with_roads,arena,275,157.890000,0,3.000000
bfs-alloc,with_roads,arena,252,157.886000,0,3.000000
bfs-alloc,with_roads,arena,156,165.542000,0,3.000000
bfs-alloc,with_roads,arena,115,158.151000,0,1.758621
bfs-alloc,with_roads,arena,613,166.705000,0,2.379310
bfs-alloc,with_roads,arena,99,163.212000,0,1.565217
bfs-alloc,with_roads,arena,473,157.639000,0,2.225806
bfs-swap,with_roads,arena,126,163.832000,0,3.000000
bfs-swap,with_roads,arena,25,169.471000,0,3.000000
bfs-swap,with_roads,arena,308,163.996000,0,3.000000
bfs-swap,with_roads,arena,275,164.295000,0,3.000000
bfs-swap,with_roads,arena,252,161.917000,0,3.000000
bfs-swap,with_roads,arena,156,164.769000,0,3.000000
bfs-swap,with_roads,arena,115,160.603000,0,1.758621
bfs-swap,with_roads,arena,613,175.143000,0,2.379310
bfs-swap,with_roads,arena,99,163.405000,0,1.565217
bfs-swap,with_roads,arena,473,165.999000,0,2.225806
bfs-unrolled,with_roads,arena,126,160.728000,0,3.000000
bfs-unrolled,with_roads,arena,25,161.300000,0,3.000000
bfs-unrolled,with_roads,arena,308,161.696000,0,3.000000
bfs-unrolled,with_roads,arena,275,161.327000,0,3.000000
bfs-unrolled,with_roads,arena,252,160.621000,0,3.000000
bfs-unrolled,with_roads,arena,156,158.226000,0,3.000000
bfs-unrolled,with_roads,arena,115,171.580000,0,1.758621
bfs-unrolled,with_roads,arena,613,162.330000,0,2.379310
bfs-unrolled,with_roads,arena,99,166.285000,0,1.565217
bfs-unrolled,with_roads,arena,473,159.446000,0,2.225806
bfs,no_roads,bar_chart,319,16.250000,1,1.000000
bfs,no_roads,bar_chart,72,12.543000,1,1.000000
bfs,no_roads,bar_chart,769,177.150000,1,1.000000
bfs,no_roads,bar_chart,673,179.796000,1,1.000000
bfs,no_roads,bar_chart,612,180.009000,1,1.000000
bfs,no_roads,bar_chart,392,177.293000,1,1.000000
bfs,no_roads,bar_chart,293,189.144000,1,1.000000
bfs,no_roads,bar_chart,249,12.388000,1,1.000000
bfs,no_roads,bar_chart,1165,4.435000,1,1.000000
bfs,no_roads,bar_chart,91,178.044000,1,1.000000
bfs-alloc,no_roads,bar_chart,319,14.090000,1,1.000000
bfs-alloc,no_roads,bar_chart,72,12.722000,1,1.000000
bfs-alloc,no_roads,bar_chart,769,185.373000,1,1.000000
bfs-alloc,no_roads,bar_chart,673,181.815000,1,1.000000
bfs-alloc,no_roads,bar_chart,612,209.739000,1,1.000000
bfs-alloc,no_roads,bar_chart,392,172.013000,1,1.000000
bfs-alloc,no_roads,bar_chart,293,170.893000,1,1.000000
bfs-alloc,no_roads,bar_chart,249,12.090000,1,1.000000
bfs-alloc,no_roads,bar_chart,1165,4.593000,1,1.000000
bfs-alloc,no_roads,bar_chart,91,181.443000,1,1.000000
bfs-swap,no_roads,bar_chart,319,15.221000,1,1.000000
bfs-swap,no_roads,bar_chart,72,13.468000,1,1.000000
bfs-swap,no_roads,bar_chart,769,176.474000,1,1.000000
bfs-swap,no_roads,bar_chart,673,177.421000,1,1.000000
bfs-swap,no_roads,bar_chart,612,170.536000,1,1.000000
bfs-swap,no_roads,bar_chart,392,171.297000,1,1.000000
bfs-swap,no_roads,bar_chart,293,170.096000,1,1.000000
bfs-swap,no_roads,bar_chart,249,12.676000,1,1.000000
bfs-swap,no_roads,bar_chart,1165,5.125000,1,1.000000
bfs-swap,no_roads,bar_chart,91,176.757000,1,1.000000
bfs-unrolled,no_roads,bar_chart,319,14.474000,1,1.000000
bfs-unrolled,no_roads,bar_chart,72,12.688000,1,1.000000
bfs-unrolled,no_roads,bar_chart,769,185.786000,1,1.000000
bfs-unrolled,no_roads,bar_chart,673,170.527000,1,1.000000
bfs-unrolled,no_roads,bar_chart,612,168.745000,1,1.000000
bfs-unrolled,no_roads,bar_chart,392,171.845000,1,1.000000
bfs-unrolled,no_roads,bar_chart,293,171.813000,1,1.000000
bfs-unrolled,no_roads,bar_chart,249,12.582000,1,1.000000
bfs-unrolled,no_roads,bar_chart,1165,4.469000,1,1.000000
bfs-unrolled,no_roads,bar_chart,91,167.418000,1,1.000000
bfs,with_roads,bar_chart,319,15.939000,1,1.000000
bfs,with_roads,bar_chart,72,12.925000,1,1.000000
bfs,with_roads,bar_chart,769,180.705000,0,2.123077
bfs,with_roads,bar_chart,673,182.438000,0,3.000000
bfs,with_roads,bar_chart,612,184.220000,0,2.806452
bfs,with_roads,bar_chart,392,182.100000,0,3.000000
bfs,with_roads,bar_chart,293,176.471000,0,2.586207
bfs,with_roads,bar_chart,249,21.131000,1,1.000000
bfs,with_roads,bar_chart,1165,4.544000,1,1.000000
bfs,with_roads,bar_chart,91,192.797000,0,2.142857
bfs-alloc,with_roads,bar_chart,319,13.985000,1,1.000000
bfs-alloc,with_roads,bar_chart,72,12.786000,1,1.000000
bfs-alloc,with_roads,bar_chart,769,172.822000,0,2.123077
bfs-alloc,with_roads,bar_chart,673,173.404000,0,3.000000
bfs-alloc,with_roads,bar_chart,612,170.632000,0,2.806452
bfs-alloc,with_roads,bar_chart,392,169.962000,0,3.000000
bfs-alloc,with_roads,bar_chart,293,172.798000,0,2.586207
bfs-alloc,with_roads,bar_chart,249,12.119000,1,1.000000
bfs-alloc,with_roads,bar_chart,1165,4.582000,1,1.000000
bfs-alloc,with_roads,bar_chart,91,173.890000,0,2.142857
bfs-swap,with_roads,bar_chart,319,14.930000,1,1.000000
bfs-swap,with_roads,bar_chart,72,13.096000,1,1.000000
bfs-swap,with_roads,bar_chart,769,183.571000,0,2.123077
bfs-swap,with_roads,bar_chart,673,178.926000,0,3.000000
bfs-swap,with_roads,bar_chart,612,172.286000,0,2.806452
bfs-swap,with_roads,bar_chart,392,178.613000,0,3.000000
bfs-swap,with_roads,bar_chart,293,179.543000,0,2.586207
bfs-swap,with_roads,bar_chart,249,13.459000,1,1.000000
bfs-swap,with_roads,bar_chart,1165,5.075000,1,1.000000
bfs-swap,with_roads,bar_chart,91,177.781000,0,2.142857
bfs-unrolled,with_roads,bar_chart,319,13.720000,1,1.000000
bfs-unrolled,with_roads,bar_chart,72,12.786000,1,1.000000
bfs-unrolled,with_roads,bar_chart,769,179.345000,0,2.123077
bfs-unrolled,with_roads,bar_chart,673,170.404000,0,3.000000
bfs-unrolled,with_roads,bar_chart,612,177.196000,0,2.806452
bfs-unrolled,with_roads,bar_chart,392,185.576000,0,3.000000
bfs-unrolled,with_roads,bar_chart,293,174.266000,0,2.586207
bfs-unrolled,with_roads,bar_chart,249,12.383000,1,1.000000
bfs-unrolled,with_roads,bar_chart,1165,4.757000,1,1.000000
bfs-unrolled,with_roads,bar_chart,91,177.653000,0,2.142857
bfs,no_roads,battlebot,443,131.842000,1,1.000000
bfs,no_roads,battlebot,79,121.710000,1,1.000000
bfs,no_roads,battlebot,12,123.607000,1,1.000000
bfs,no_roads,battlebot,514,121.381000,1,1.000000
bfs,no_roads,battlebot,180,124.445000,1,1.000000
bfs,no_roads,battlebot,160,122.558000,1,1.000000
bfs,no_roads,battlebot,147,128.931000,1,1.000000
bfs,no_roads,battlebot,96,125.351000,1,1.000000
bfs,no_roads,battlebot,511,123.234000,1,1.000000
bfs,no_roads,battlebot,74,118.796000,1,1.000000
bfs-alloc,no_roads,battlebot,443,121.582000,1,1.000000
bfs-alloc,no_roads,battlebot,79,123.775000,1,1.000000
bfs-alloc,no_roads,battlebot,12,118.826000,1,1.000000
bfs-alloc,no_roads,battlebot,514,115.888000,1,1.000000
bfs-alloc,no_roads,battlebot,180,117.824000,1,1.000000
bfs-alloc,no_roads,battlebot,160,117.174000,1,1.000000
bfs-alloc,no_roads,battlebot,147,125.460000,1,1.000000
bfs-alloc,no_roads,battlebot,96,115.876000,1,1.000000
bfs-alloc,no_roads,battlebot,511,121.493000,1,1.000000
bfs-alloc,no_roads,battlebot,74,117.842000,1,1.000000
bfs-swap,no_roads,battlebot,443,125.670000,1,1.000000
bfs-swap,no_roads,battlebot,79,128.211000,1,1.000000
bfs-swap,no_roads,battlebot,12,122.349000,1,1.000000
bfs-swap,no_roads,battlebot,514,120.080000,1,1.000000
bfs-swap,no_roads,battlebot,180,119.993000,1,1.000000
bfs-swap,no_roads,battlebot,160,129.234000,1,1.000000
bfs-swap,no_roads,battlebot,147,123.419000,1,1.000000
bfs-swap,no_roads,battlebot,96,119.799000,1,1.000000
bfs-swap,no_roads,battlebot,511,120.207000,1,1.000000
bfs-swap,no_roads,battlebot,74,121.018000,1,1.000000
bfs-unrolled,no_roads,battlebot,443,121.444000,1,1.000000
bfs-unrolled,no_roads,battlebot,79,118.635000,1,1.000000
bfs-unrolled,no_roads,battlebot,12,123.884000,1,1.000000
bfs-unrolled,no_roads,battlebot,514,120.165000,1,1.000000
bfs-unrolled,no_roads,battlebot,180,123.607000,1,1.000000
bfs-unrolled,no_roads,battlebot,160,117.762000,1,1.000000
bfs-unrolled,no_roads,battlebot,147,121.058000,1,1.000000
bfs-unrolled,no_roads,battlebot,96,122.828000,1,1.000000
bfs-unrolled,no_roads,battlebot,511,117.966000,1,1.000000
bfs-unrolled,no_roads,battlebot,74,117.812000,1,1.000000
bfs,with_roads,battlebot,443,127.339000,0,2.513514
bfs,with_roads,battlebot,79,122.102000,0,1.729412
bfs,with_roads,battlebot,12,120.877000,0,1.952381
bfs,with_roads,battlebot,514,122.508000,0,3.000000
bfs,with_roads,battlebot,180,122.742000,0,1.885714
bfs,with_roads,battlebot,160,126.567000,0,1.849315
bfs,with_roads,battlebot,147,174.526000,0,3.000000
bfs,with_roads,battlebot,96,154.317000,0,1.756098
bfs,with_roads,battlebot,511,147.722000,0,3.000000
bfs,with_roads,battlebot,74,131.771000,0,1.729412
bfs-alloc,with_roads,battlebot,443,123.515000,0,2.513514
bfs-alloc,with_roads,battlebot,79,119.800000,0,1.729412
bfs-alloc,with_roads,battlebot,12,120.752000,0,1.952381
bfs-alloc,with_roads,battlebot,514,117.349000,0,3.000000
bfs-alloc,with_roads,battlebot,180,117.925000,0,1.885714
bfs-alloc,with_roads,battlebot,160,117.119000,0,1.849315
bfs-alloc,with_roads,battlebot,147,124.757000,0,3.000000
bfs-alloc,with_roads,battlebot,96,118.652000,0,1.756098
bfs-alloc,with_roads,battlebot,511,124.511000,0,3.000000
bfs-alloc,with_roads,battlebot,74,132.489000,0,1.729412
bfs-swap,with_roads,battlebot,443,134.401000,0,2.513514
bfs-swap,with_roads,battlebot,79,134.328000,0,1.729412
bfs-swap,with_roads,battlebot,12,124.135000,0,1.952381
bfs-swap,with_roads,battlebot,514,122.208000,0,3.000000
bfs-swap,with_roads,battlebot,180,123.333000,0,1.885714
bfs-swap,with_roads,battlebot,160,123.509000,0,1.849315
bfs-swap,with_roads,battlebot,147,123.630000,0,3.000000
bfs-swap,with_roads,battlebot,96,124.209000,0,1.756098
bfs-swap,with_roads,battlebot,511,120.815000,0,3.000000
bfs-swap,with_roads,battlebot,74,124.779000,0,1.729412
bfs-unrolled,with_roads,battlebot,443,119.408000,0,2.513514
bfs-unrolled,with_roads,battlebot,79,116.592000,0,1.729412
bfs-unrolled,with_roads,battlebot,12,120.017000,0,1.952381
bfs-unrolled,with_roads,battlebot,514,117.377000,0,3.000000
bfs-unrolled,with_roads,battlebot,180,130.758000,0,1.885714
bfs-unrolled,with_roads,battlebot,160,116.701000,0,1.849315
bfs-unrolled,with_roads,battlebot,147,130.089000,0,3.000000
bfs-unrolled,with_roads,battlebot,96,117.991000,0,1.756098
bfs-unrolled,with_roads,battlebot,511,117.632000,0,3.000000
bfs-unrolled,with_roads,battlebot,74,118.160000,0,1.729412
bfs,no_roads,bear_of_doom,268,73.022000,1,1.000000
bfs,no_roads,bear_of_doom,66,236.287000,1,1.000000
bfs,no_roads,bear_of_doom,21,56.857000,1,1.000000
bfs,no_roads,bear_of_doom,309,53.778000,1,1.000000
bfs,no_roads,bear_of_doom,140,38.609000,1,1.000000
bfs,no_roads,bear_of_doom,129,34.598000,1,1.000000
bfs,no_roads,bear_of_doom,120,32.765000,1,1.000000
bfs,no_roads,bear_of_doom,80,31.761000,1,1.000000
bfs,no_roads,bear_of_doom,308,36.543000,1,1.000000
bfs,no_roads,bear_of_doom,63,35.289000,1,1.000000
bfs-alloc,no_roads,bear_of_doom,268,38.848000,1,1.000000
bfs-alloc,no_roads,bear_of_doom,66,35.788000,1,1.000000
bfs-alloc,no_roads,bear_of_doom,21,36.847000,1,1.000000
bfs-alloc,no_roads,bear_of_doom,309,34.652000,1,1.000000
bfs-alloc,no_roads,bear_of_doom,140,34.696000,1,1.000000
bfs-alloc,no_roads,bear_of_doom,129,34.863000,1,1.000000
bfs-alloc,no_roads,bear_of_doom,120,34.448000,1,1.000000
bfs-alloc,no_roads,bear_of_doom,80,33.187000,1,1.000000
bfs-alloc,no_roads,bear_of_doom,308,34.198000,1,1.000000
bfs-alloc,no_roads,bear_of_doom,63,36.084000,1,1.000000
bfs-swap,no_roads,bear_of_doom,268,40.752000,1,1.000000
bfs-swap,no_roads,bear_of_doom,66,37.240000,1,1.000000
bfs-swap,no_roads,bear_of_doom,21,38.941000,1,1.000000
bfs-swap,no_roads,bear_of_doom,309,36.797000,1,1.000000
bfs-swap,no_roads,bear_of_doom,140,36.042000,1,1.000000
bfs-swap,no_roads,bear_of_doom,129,36.317000,1,1.000000
bfs-swap,no_roads,bear_of_doom,120,35.214000,1,1.000000
bfs-swap,no_roads,bear_of_doom,80,35.046000,1,1.000000
bfs-swap,no_roads,bear_of_doom,308,36.083000,1,1.000000
bfs-swap,no_roads,bear_of_doom,63,42.960000,1,1.000000
bfs-unrolled,no_roads,bear_of_doom,268,36.116000,1,1.000000
bfs-unrolled,no_roads,bear_of_doom,66,35.058000,1,1.000000
bfs-unrolled,no_roads,bear_of_doom,21,36.835000,1,1.000000
bfs-unrolled,no_roads,bear_of_doom,309,34.570000,1,1.000000
bfs-unrolled,no_roads,bear_of_doom,140,34.928000,1,1.000000
bfs-unrolled,no_roads,bear_of_doom,129,34.041000,1,1.000000
bfs-unrolled,no_roads,bear_of_doom,120,34.295000,1,1.000000
bfs-unrolled,no_roads,bear_of_doom,80,32.889000,1,1.000000
bfs-unrolled,no_roads,bear_of_doom,308,33.655000,1,1.000000
bfs-unrolled,no_roads,bear_of_doom,63,36.042000,1,1.000000
bfs,with_roads,bear_of_doom,268,39.221000,1,1.000000
bfs,with_roads,bear_of_doom,66,34.914000,0,3.000000
bfs,with_roads,bear_of_doom,21,35.909000,0,1.342105
bfs,with_roads,bear_of_doom,309,35.478000,1,1.000000
bfs,with_roads,bear_of_doom,140,34.762000,1,1.000000
bfs,with_roads,bear_of_doom,129,34.120000,0,3.000000
bfs,with_roads,bear_of_doom,120,34.982000,1,1.000000
bfs,with_roads,bear_of_doom,80,32.572000,1,1.000000
bfs,with_roads,bear_of_doom,308,37.544000,1,1.000000
bfs,with_roads,bear_of_doom,63,35.418000,0,1.371429
bfs-alloc,with_roads,bear_of_doom,268,39.006000,1,1.000000
bfs-alloc,with_roads,bear_of_doom,66,35.059000,0,3.000000
bfs-alloc,with_roads,bear_of_doom,21,35.877000,0,1.342105
bfs-alloc,with_roads,bear_of_doom,309,34.826000,1,1.000000
bfs-alloc,with_roads,bear_of_doom,140,37.688000,1,1.000000
bfs-alloc,with_roads,bear_of_doom,129,33.335000,0,3.000000
bfs-alloc,with_roads,bear_of_doom,120,32.488000,1,1.000000
bfs-alloc,with_roads,bear_of_doom,80,31.985000,1,1.000000
bfs-alloc,with_roads,bear_of_doom,308,33.707000,1,1.000000
bfs-alloc,with_roads,bear_of_doom,63,35.011000,0,1.371429
bfs-swap,with_roads,bear_of_doom,268,39.504000,1,1.000000
bfs-swap,with_roads,bear_of_doom,66,37.883000,0,3.000000
bfs-swap,with_roads,bear_of_doom,21,40.431000,0,1.342105
bfs-swap,with_roads,bear_of_doom,309,37.042000,1,1.000000
bfs-swap,with_roads,bear_of_doom,140,36.718000,1,1.000000
bfs-swap,with_roads,bear_of_doom,129,36.335000,0,3.000000
bfs-swap,with_roads,bear_of_doom,120,36.119000,1,1.000000
bfs-swap,with_roads,bear_of_doom,80,35.059000,1,1.000000
bfs-swap,with_roads,bear_of_doom,308,36.648000,1,1.000000
bfs-swap,with_roads,bear_of_doom,63,38.303000,0,1.371429
bfs-unrolled,with_roads,bear_of_doom,268,35.036000,1,1.000000
bfs-unrolled,with_roads,bear_of_doom,66,35.437000,0,3.000000
bfs-unrolled,with_roads,bear_of_doom,21,36.008000,0,1.342105
bfs-unrolled,with_roads,bear_of_doom,309,33.963000,1,1.000000
bfs-unrolled,with_roads,bear_of_doom,140,33.825000,1,1.000000
bfs-unrolled,with_roads,bear_of_doom,129,37.026000,0,3.000000
bfs-unrolled,with_roads,bear_of_doom,120,32.928000,1,1.000000
bfs-unrolled,with_roads,bear_of_doom,80,31.981000,1,1.000000
bfs-unrolled,with_roads,bear_of_doom,308,33.994000,1,1.000000
bfs-unrolled,with_roads,bear_of_doom,63,35.569000,0,1.371429
bfs,no_roads,binary_tree,758,316.144000,1,1.000000
bfs,no_roads,binary_tree,124,295.068000,1,1.000000
bfs,no_roads,binary_tree,28,299.598000,1,1.000000
bfs,no_roads,binary_tree,902,307.090000,1,1.000000
bfs,no_roads,binary_tree,309,299.640000,1,1.000000
bfs,no_roads,binary_tree,276,300.726000,1,1.000000
bfs,no_roads,binary_tree,250,293.698000,1,1.000000
bfs,no_roads,binary_tree,156,299.724000,1,1.000000
bfs,no_roads,binary_tree,897,295.117000,1,1.000000
bfs,no_roads,binary_tree,114,296.983000,1,1.000000
bfs-alloc,no_roads,binary_tree,758,299.802000,1,1.000000
bfs-alloc,no_roads,binary_tree,124,296.292000,1,1.000000
bfs-alloc,no_roads,binary_tree,28,293.338000,1,1.000000
bfs-alloc,no_roads,binary_tree,902,300.460000,1,1.000000
bfs-alloc,no_roads,binary_tree,309,296.635000,1,1.000000
bfs-alloc,no_roads,binary_tree,276,292.160000,1,1.000000
bfs-alloc,no_roads,binary_tree,250,292.724000,1,1.000000
bfs-alloc,no_roads,binary_tree,156,303.638000,1,1.000000
bfs-alloc,no_roads,binary_tree,897,287.973000,1,1.000000
bfs-alloc,no_roads,binary_tree,114,295.011000,1,1.000000
bfs-swap,no_roads,binary_tree,758,301.335000,1,1.000000
bfs-swap,no_roads,binary_tree,124,288.191000,1,1.000000
bfs-swap,no_roads,binary_tree,28,287.038000,1,1.000000
bfs-swap,no_roads,binary_tree,902,312.176000,1,1.000000
bfs-swap,no_roads,binary_tree,309,295.167000,1,1.000000
bfs-swap,no_roads,binary_tree,276,296.734000,1,1.000000
bfs-swap,no_roads,binary_tree,250,289.751000,1,1.000000
bfs-swap,no_roads,binary_tree,156,288.132000,1,1.000000
bfs-swap,no_roads,binary_tree,897,299.808000,1,1.000000
bfs-swap,no_roads,binary_tree,114,308.608000,1,1.000000
bfs-unrolled,no_roads,binary_tree,758,305.959000,1,1.000000
bfs-unrolled,no_roads,binary_tree,124,297.125000,1,1.000000
bfs-unrolled,no_roads,binary_tree,28,294.508000,1,1.000000
bfs-unrolled,no_roads,binary_tree,902,307.469000,1,1.000000
bfs-unrolled,no_roads,binary_tree,309,299.452000,1,1.000000
bfs-unrolled,no_roads,binary_tree,276,311.697000,1,1.000000
bfs-unrolled,no_roads,binary_tree,250,291.841000,1,1.000000
bfs-unrolled,no_roads,binary_tree,156,292.386000,1,1.000000
bfs-unrolled,no_roads,binary_tree,897,302.259000,1,1.000000
bfs-unrolled,no_roads,binary_tree,114,288.168000,1,1.000000
bfs,with_roads,binary_tree,758,779.873000,0,1.800000
bfs,with_roads,binary_tree,124,796.815000,0,3.000000
bfs,with_roads,binary_tree,28,732.444000,0,1.723404
bfs,with_roads,binary_tree,902,739.992000,0,2.250000
bfs,with_roads,binary_tree,309,934.163000,0,1.941176
bfs,with_roads,binary_tree,276,743.892000,0,1.641509
bfs,with_roads,binary_tree,250,725.086000,0,3.000000
bfs,with_roads,binary_tree,156,736.908000,0,1.548387
bfs,with_roads,binary_tree,897,603.030000,0,1.316327
bfs,with_roads,binary_tree,114,416.803000,0,1.576271
bfs-alloc,with_roads,binary_tree,758,368.585000,0,1.800000
bfs-alloc,with_roads,binary_tree,124,362.104000,0,3.000000
bfs-alloc,with_roads,binary_tree,28,362.847000,0,1.723404
bfs-alloc,with_roads,binary_tree,902,370.060000,0,2.250000
bfs-alloc,with_roads,binary_tree,309,397.193000,0,1.941176
bfs-alloc,with_roads,binary_tree,276,454.265000,0,1.641509
bfs-alloc,with_roads,binary_tree,250,371.314000,0,3.000000
bfs-alloc,with_roads,binary_tree,156,361.742000,0,1.548387
bfs-alloc,with_roads,binary_tree,897,361.720000,0,1.316327
bfs-alloc,with_roads,binary_tree,114,364.473000,0,1.576271
bfs-swap,with_roads,binary_tree,758,466.208000,0,1.800000
bfs-swap,with_roads,binary_tree,124,361.897000,0,3.000000
bfs-swap,with_roads,binary_tree,28,363.666000,0,1.723404
bfs-swap,with_roads,binary_tree,902,369.725000,0,2.250000
bfs-swap,with_roads,binary_tree,309,377.442000,0,1.941176
bfs-swap,with_roads,binary_tree,276,415.958000,0,1.641509
bfs-swap,with_roads,binary_tree,250,387.102000,0,3.000000
bfs-swap,with_roads,binary_tree,156,358.400000,0,1.548387
bfs-swap,with_roads,binary_tree,897,361.404000,0,1.316327
bfs-swap,with_roads,binary_tree,114,469.852000,0,1.576271
bfs-unrolled,with_roads,binary_tree,758,369.109000,0,1.800000
bfs-unrolled,with_roads,binary_tree,124,353.636000,0,3.000000
bfs-unrolled,with_roads,binary_tree,28,361.505000,0,1.723404
bfs-unrolled,with_roads,binary_tree,902,472.225000,0,2.250000
bfs-unrolled,with_roads,binary_tree,309,820.997000,0,1.941176
bfs-unrolled,with_roads,binary_tree,276,797.507000,0,1.641509
bfs-unrolled,with_roads,binary_tree,250,736.857000,0,3.000000
bfs-unrolled,with_roads,binary_tree,156,725.441000,0,1.548387
bfs-unrolled,with_roads,binary_tree,897,736.887000,0,1.316327
bfs-unrolled,with_roads,binary_tree,114,576.132000,0,1.576271
bfs,no_roads,blauerdrache,947,30.058000,1,1.000000
bfs,no_roads,blauerdrache,146,247.960000,1,1.000000
bfs,no_roads,blauerdrache,29,267.121000,1,1.000000
bfs,no_roads,blauerdrache,1119,252.597000,1,1.000000
bfs,no_roads,blauerdrache,469,248.657000,1,1.000000
bfs,no_roads,blauerdrache,423,247.978000,1,1.000000
bfs,no_roads,blauerdrache,388,255.858000,1,1.000000
bfs,no_roads,blauerdrache,192,1335.556000,1,1.000000
bfs,no_roads,blauerdrache,1113,250.767000,1,1.000000
bfs,no_roads,blauerdrache,130,237.701000,1,1.000000
bfs-alloc,no_roads,blauerdrache,947,26.398000,1,1.000000
bfs-alloc,no_roads,blauerdrache,146,236.809000,1,1.000000
bfs-alloc,no_roads,blauerdrache,29,227.099000,1,1.000000
bfs-alloc,no_roads,blauerdrache,1119,234.334000,1,1.000000
bfs-alloc,no_roads,blauerdrache,469,231.261000,1,1.000000
bfs-alloc,no_roads,blauerdrache,423,254.292000,1,1.000000
bfs-alloc,no_roads,blauerdrache,388,239.844000,1,1.000000
bfs-alloc,no_roads,blauerdrache,192,240.910000,1,1.000000
bfs-alloc,no_roads,blauerdrache,1113,232.395000,1,1.000000
bfs-alloc,no_roads,blauerdrache,130,232.353000,1,1.000000
bfs-swap,no_roads,blauerdrache,947,28.560000,1,1.000000
bfs-swap,no_roads,blauerdrache,146,247.272000,1,1.000000
bfs-swap,no_roads,blauerdrache,29,229.468000,1,1.000000
bfs-swap,no_roads,blauerdrache,1119,245.262000,1,1.000000
bfs-swap,no_roads,blauerdrache,469,242.313000,1,1.000000
bfs-swap,no_roads,blauerdrache,423,229.908000,1,1.000000
