map,tech,time_us,optimality,optimal_cost,n_roads
pls_buy_cucats_merch,weighted_5,25.9,1.0,34,163
pls_buy_cucats_merch,weighted_5,62.5,1.0,104,163
pls_buy_cucats_merch,weighted_5,13.9,1.0,31,163
pls_buy_cucats_merch,weighted_5,312.0,1.2228,184,163
pls_buy_cucats_merch,weighted_5,56.2,1.0,69,163
pls_buy_cucats_merch,weighted_5,70.7,1.0,112,163
pls_buy_cucats_merch,weighted_5,200.6,1.6646,161,163
pls_buy_cucats_merch,weighted_5,19.3,1.0,62,163
pls_buy_cucats_merch,weighted_5,331.7,1.1111,126,163
pls_buy_cucats_merch,weighted_5,317.4,1.0,136,163
pls_buy_cucats_merch,weighted_5,275.5,1.3943,175,163
pls_buy_cucats_merch,weighted_5,294.6,2.3984,128,163
pls_buy_cucats_merch,weighted_5,398.5,1.063,127,163
pls_buy_cucats_merch,weighted_5,82.6,1.0,53,163
pls_buy_cucats_merch,weighted_5,103.1,1.3306,121,163
pls_buy_cucats_merch,weighted_5,166.0,1.0,251,163
pls_buy_cucats_merch,weighted_5,83.3,2.1034,145,163
pls_buy_cucats_merch,weighted_5,90.4,1.0,161,163
pls_buy_cucats_merch,weighted_5,45.8,1.0,77,163
pls_buy_cucats_merch,weighted_5,176.1,1.4464,233,163
pls_buy_cucats_merch,weighted_5,38.1,1.0,43,163
pls_buy_cucats_merch,weighted_5,41.7,1.9383,81,163
pls_buy_cucats_merch,weighted_5,18.4,1.0,66,163
pls_buy_cucats_merch,weighted_5,200.3,1.2963,162,163
pls_buy_cucats_merch,weighted_5,40.9,1.0375,80,163
pls_buy_cucats_merch,weighted_5,37.3,1.0,42,163
pls_buy_cucats_merch,weighted_5,279.7,1.4086,186,163
pls_buy_cucats_merch,weighted_5,183.8,1.3318,223,163
pls_buy_cucats_merch,weighted_5,277.9,1.1477,176,163
pls_buy_cucats_merch,weighted_5,1173.8,1.3725,349,163
pls_buy_cucats_merch,weighted_5,76.6,1.1314,137,163
pls_buy_cucats_merch,weighted_5,7.8,1.0,20,163
pls_buy_cucats_merch,weighted_5,376.6,1.3643,140,163
pls_buy_cucats_merch,weighted_5,56.9,1.1321,106,163
pls_buy_cucats_merch,weighted_5,24.6,1.0,43,163
pls_buy_cucats_merch,weighted_5,127.1,1.0,179,163
pls_buy_cucats_merch,weighted_5,225.6,1.1053,152,163
pls_buy_cucats_merch,weighted_5,55.4,1.1771,96,163
pls_buy_cucats_merch,weighted_5,157.6,1.2278,158,163
pls_buy_cucats_merch,weighted_5,373.7,1.8396,187,163
pls_buy_cucats_merch,weighted_5,122.5,1.0,175,163
pls_buy_cucats_merch,weighted_5,55.1,1.2273,66,163
pls_buy_cucats_merch,weighted_5,348.8,1.0714,196,163
pls_buy_cucats_merch,weighted_5,123.4,1.0,144,163
pls_buy_cucats_merch,weighted_5,234.6,2.1239,113,163
pls_buy_cucats_merch,weighted_5,102.6,1.0,188,163
pls_buy_cucats_merch,weighted_5,269.2,1.7177,124,163
pls_buy_cucats_merch,weighted_5,21.5,1.2308,39,163
pls_buy_cucats_merch,weighted_5,329.5,1.7583,120,163
pls_buy_cucats_merch,weighted_5,159.7,1.9924,131,163
pls_buy_cucats_merch,weighted_5,422.7,1.0,183,163
pls_buy_cucats_merch,weighted_5,252.8,1.2885,156,163
pls_buy_cucats_merch,weighted_5,25.5,1.0,37,163
pls_buy_cucats_merch,weighted_5,187.5,1.3299,194,163
pls_buy_cucats_merch,weighted_5,122.9,1.3642,173,163
pls_buy_cucats_merch,weighted_5,322.7,1.0,152,163
pls_buy_cucats_merch,weighted_5,158.9,1.3137,102,163
pls_buy_cucats_merch,weighted_5,66.7,1.4245,139,163
pls_buy_cucats_merch,weighted_5,83.8,1.06,50,163
pls_buy_cucats_merch,weighted_5,34.7,1.2069,58,163
pls_buy_cucats_merch,weighted_5,227.3,1.6389,144,163
pls_buy_cucats_merch,weighted_5,144.8,1.0839,155,163
pls_buy_cucats_merch,weighted_5,74.1,1.0,93,163
pls_buy_cucats_merch,weighted_5,23.8,1.0,121,163
pls_buy_cucats_merch,weighted_5,317.8,2.4148,135,163
pls_buy_cucats_merch,weighted_5,46.5,1.0152,66,163
pls_buy_cucats_merch,weighted_5,83.2,1.2248,218,163
pls_buy_cucats_merch,weighted_5,171.9,1.0502,219,163
pls_buy_cucats_merch,weighted_5,27.0,1.0303,66,163
pls_buy_cucats_merch,weighted_5,223.5,1.0,197,163
pls_buy_cucats_merch,weighted_5,256.1,1.3195,241,163
pls_buy_cucats_merch,weighted_5,17.2,1.0,22,163
pls_buy_cucats_merch,weighted_5,242.8,1.2959,196,163
pls_buy_cucats_merch,weighted_5,478.4,1.1536,267,163
pls_buy_cucats_merch,weighted_5,48.9,1.0,124,163
pls_buy_cucats_merch,weighted_5,85.8,1.0513,117,163
pls_buy_cucats_merch,weighted_5,72.9,1.0,99,163
pls_buy_cucats_merch,weighted_5,18.1,1.0,37,163
pls_buy_cucats_merch,weighted_5,64.0,1.0577,104,163
pls_buy_cucats_merch,weighted_5,30.3,1.0845,71,163
pls_buy_cucats_merch,weighted_5,252.5,1.6382,199,163
pls_buy_cucats_merch,weighted_5,366.5,2.1892,111,163
pls_buy_cucats_merch,weighted_5,220.7,1.5543,175,163
pls_buy_cucats_merch,weighted_5,219.8,1.0703,185,163
pls_buy_cucats_merch,weighted_5,53.8,2.0841,107,163
pls_buy_cucats_merch,weighted_5,177.2,1.2786,201,163
pls_buy_cucats_merch,weighted_5,212.4,1.5026,191,163
pls_buy_cucats_merch,weighted_5,171.0,1.7863,117,163
pls_buy_cucats_merch,weighted_5,48.8,1.0597,67,163
pls_buy_cucats_merch,weighted_5,27.5,1.1587,63,163
pls_buy_cucats_merch,weighted_5,25.0,1.1277,47,163
pls_buy_cucats_merch,weighted_5,102.1,1.0,142,163
pls_buy_cucats_merch,weighted_5,112.1,1.507,142,163
pls_buy_cucats_merch,weighted_5,112.2,1.0,128,163
pls_buy_cucats_merch,weighted_5,55.3,1.0,115,163
pls_buy_cucats_merch,weighted_5,357.1,1.3136,169,163
pls_buy_cucats_merch,weighted_5,135.0,1.306,183,163
pls_buy_cucats_merch,weighted_5,210.0,1.1119,134,163
pls_buy_cucats_merch,weighted_5,474.3,1.3837,245,163
pls_buy_cucats_merch,weighted_5,92.4,1.1429,112,163
pls_buy_cucats_merch,weighted_5,698.1,1.8427,178,163
pls_buy_cucats_merch,weighted_5,56.3,1.0,104,163
pls_buy_cucats_merch,weighted_5,257.2,1.0989,182,163
pls_buy_cucats_merch,weighted_5,106.6,1.0,216,163
pls_buy_cucats_merch,weighted_5,100.2,1.0,157,163
pls_buy_cucats_merch,weighted_5,70.6,1.0,133,163
pls_buy_cucats_merch,weighted_5,281.3,1.0368,163,163
pls_buy_cucats_merch,weighted_5,15.0,1.0,44,163
pls_buy_cucats_merch,weighted_5,175.2,1.2759,145,163
pls_buy_cucats_merch,weighted_5,949.3,1.4985,333,163
pls_buy_cucats_merch,weighted_5,90.5,1.375,112,163
pls_buy_cucats_merch,weighted_5,362.9,1.4683,205,163
pls_buy_cucats_merch,weighted_5,48.8,1.6962,79,163
pls_buy_cucats_merch,weighted_5,169.0,1.511,227,163
pls_buy_cucats_merch,weighted_5,519.4,1.2558,301,163
pls_buy_cucats_merch,weighted_5,330.8,1.0,147,163
pls_buy_cucats_merch,weighted_5,135.9,1.121,157,163
pls_buy_cucats_merch,weighted_5,108.8,1.913,92,163
pls_buy_cucats_merch,weighted_5,97.4,1.0405,148,163
pls_buy_cucats_merch,weighted_5,127.5,1.0,77,163
pls_buy_cucats_merch,weighted_5,15.4,1.0,24,163
shish_kebab,dial_exact,273.8,1.0,69,56
shish_kebab,dial_exact,48.2,1.0,32,56
shish_kebab,dial_exact,163.2,1.0,55,56
shish_kebab,dial_exact,150.3,1.0,50,56
shish_kebab,dial_exact,211.6,1.0,46,56
shish_kebab,dial_exact,216.5,1.0,53,56
shish_kebab,dial_exact,27.1,1.0,13,56
shish_kebab,dial_exact,42.1,1.0,15,56
shish_kebab,dial_exact,210.5,1.0,51,56
shish_kebab,dial_exact,271.8,1.0,63,56
shish_kebab,dial_exact,217.8,1.0,58,56
shish_kebab,dial_exact,156.3,1.0,53,56
shish_kebab,dial_exact,78.6,1.0,42,56
shish_kebab,dial_exact,103.0,1.0,55,56
shish_kebab,dial_exact,207.9,1.0,51,56
shish_kebab,dial_exact,312.7,1.0,96,56
shish_kebab,dial_exact,252.7,1.0,78,56
shish_kebab,dial_exact,92.9,1.0,81,56
shish_kebab,dial_exact,218.8,1.0,61,56
shish_kebab,dial_exact,198.3,1.0,71,56
shish_kebab,dial_exact,34.6,1.0,21,56
shish_kebab,dial_exact,51.5,1.0,23,56
shish_kebab,dial_exact,254.9,1.0,80,56
shish_kebab,dial_exact,287.2,1.0,68,56
shish_kebab,dial_exact,234.8,1.0,67,56
shish_kebab,dial_exact,105.9,1.0,36,56
shish_kebab,dial_exact,243.8,1.0,73,56
shish_kebab,dial_exact,291.2,1.0,85,56
shish_kebab,dial_exact,319.0,1.0,96,56
shish_kebab,dial_exact,219.8,1.0,61,56
shish_kebab,dial_exact,128.3,1.0,34,56
shish_kebab,dial_exact,270.5,1.0,68,56
shish_kebab,dial_exact,205.4,1.0,60,56
shish_kebab,dial_exact,57.9,1.0,23,56
shish_kebab,dial_exact,250.6,1.0,54,56
shish_kebab,dial_exact,157.3,1.0,49,56
shish_kebab,dial_exact,178.9,1.0,65,56
shish_kebab,dial_exact,127.9,1.0,42,56
shish_kebab,dial_exact,93.2,1.0,37,56
shish_kebab,dial_exact,202.5,1.0,52,56
shish_kebab,dial_exact,286.5,1.0,70,56
shish_kebab,dial_exact,256.8,1.0,66,56
shish_kebab,dial_exact,264.7,1.0,78,56
shish_kebab,dial_exact,69.4,1.0,26,56
shish_kebab,dial_exact,70.6,1.0,31,56
shish_kebab,dial_exact,33.0,1.0,15,56
shish_kebab,dial_exact,302.2,1.0,138,56
shish_kebab,dial_exact,260.6,1.0,84,56
shish_kebab,dial_exact,26.6,1.0,21,56
shish_kebab,dial_exact,230.8,1.0,52,56
shish_kebab,dial_exact,274.8,1.0,48,56
shish_kebab,dial_exact,203.3,1.0,37,56
shish_kebab,dial_exact,184.1,1.0,31,56
shish_kebab,dial_exact,218.7,1.0,58,56
shish_kebab,dial_exact,65.9,1.0,30,56
shish_kebab,dial_exact,270.9,1.0,69,56
shish_kebab,dial_exact,78.7,1.0,37,56
shish_kebab,dial_exact,56.4,1.0,19,56
shish_kebab,dial_exact,292.0,1.0,110,56
shish_kebab,dial_exact,52.5,1.0,32,56
shish_kebab,dial_exact,344.4,1.0,61,56
shish_kebab,dial_exact,61.3,1.0,25,56
shish_kebab,dial_exact,259.4,1.0,69,56
shish_kebab,dial_exact,94.9,1.0,26,56
shish_kebab,dial_exact,256.9,1.0,103,56
shish_kebab,dial_exact,145.6,1.0,63,56
shish_kebab,dial_exact,160.1,1.0,41,56
shish_kebab,dial_exact,282.0,1.0,104,56
shish_kebab,dial_exact,201.8,1.0,76,56
shish_kebab,dial_exact,83.2,1.0,23,56
shish_kebab,dial_exact,74.2,1.0,35,56
shish_kebab,dial_exact,111.2,1.0,28,56
shish_kebab,dial_exact,56.2,1.0,20,56
shish_kebab,dial_exact,175.3,1.0,73,56
shish_kebab,dial_exact,287.8,1.0,109,56
shish_kebab,dial_exact,72.2,1.0,41,56
shish_kebab,dial_exact,54.9,1.0,42,56
shish_kebab,dial_exact,160.9,1.0,49,56
shish_kebab,dial_exact,98.4,1.0,28,56
shish_kebab,dial_exact,69.7,1.0,30,56
shish_kebab,dial_exact,273.0,1.0,83,56
shish_kebab,dial_exact,167.2,1.0,43,56
shish_kebab,dial_exact,195.0,1.0,48,56
shish_kebab,dial_exact,256.7,1.0,104,56
shish_kebab,dial_exact,199.4,1.0,66,56
shish_kebab,dial_exact,46.8,1.0,25,56
shish_kebab,dial_exact,141.5,1.0,35,56
shish_kebab,dial_exact,107.2,1.0,53,56
shish_kebab,dial_exact,274.2,1.0,77,56
shish_kebab,dial_exact,50.1,1.0,20,56
shish_kebab,dial_exact,21.0,1.0,20,56
shish_kebab,dial_exact,69.1,1.0,26,56
shish_kebab,dial_exact,53.6,1.0,28,56
shish_kebab,dial_exact,204.6,1.0,43,56
shish_kebab,dial_exact,72.1,1.0,43,56
shish_kebab,dial_exact,274.2,1.0,97,56
shish_kebab,dial_exact,211.1,1.0,48,56
shish_kebab,dial_exact,240.8,1.0,91,56
shish_kebab,dial_exact,115.7,1.0,39,56
shish_kebab,dial_exact,8.9,1.0,11,56
shish_kebab,dial_exact,283.5,1.0,93,56
shish_kebab,dial_exact,216.8,1.0,63,56
shish_kebab,dial_exact,232.2,1.0,49,56
shish_kebab,dial_exact,141.5,1.0,33,56
shish_kebab,dial_exact,211.2,1.0,68,56
shish_kebab,dial_exact,46.4,1.0,18,56
shish_kebab,dial_exact,140.4,1.0,34,56
shish_kebab,dial_exact,145.1,1.0,34,56
shish_kebab,dial_exact,17.2,1.0,10,56
shish_kebab,dial_exact,287.0,1.0,83,56
shish_kebab,dial_exact,113.7,1.0,43,56
shish_kebab,dial_exact,182.8,1.0,44,56
shish_kebab,dial_exact,53.9,1.0,40,56
shish_kebab,dial_exact,5.2,1.0,3,56
shish_kebab,dial_exact,20.0,1.0,20,56
shish_kebab,dial_exact,122.0,1.0,46,56
shish_kebab,dial_exact,44.7,1.0,22,56
shish_kebab,dial_exact,61.8,1.0,20,56
shish_kebab,dial_exact,197.5,1.0,59,56
shish_kebab,dial_exact,45.2,1.0,17,56
shish_kebab,dial_exact,210.6,1.0,69,56
shish_kebab,dial_exact,204.1,1.0,60,56
shish_kebab,dial_exact,230.6,1.0,103,56
shish_kebab,dial_exact,284.0,1.0,89,56
shish_kebab,dial_exact,252.4,1.0,65,56
shish_kebab,dial_exact,131.5,1.0,40,56
shish_kebab,dial_exact,105.7,1.0,45,56
shish_kebab,dial_exact,8.8,1.0,6,56
shish_kebab,dial_exact,112.0,1.0,31,56
shish_kebab,dial_exact,39.8,1.0,20,56
shish_kebab,dial_exact,275.6,1.0,84,56
shish_kebab,dial_exact,265.1,1.0,81,56
shish_kebab,dial_exact,262.9,1.0,106,56
shish_kebab,dial_exact,119.8,1.0,45,56
shish_kebab,dial_exact,117.3,1.0,78,56
shish_kebab,dial_exact,213.3,1.0,55,56
shish_kebab,dial_exact,118.6,1.0,30,56
shish_kebab,dial_exact,7.7,1.0,3,56
shish_kebab,dial_exact,114.9,1.0,40,56
shish_kebab,dial_exact,63.6,1.0,34,56
shish_kebab,dial_exact,130.6,1.0,90,56
shish_kebab,dial_exact,33.5,1.0,13,56
shish_kebab,dial_exact,70.8,1.0,24,56
shish_kebab,dial_exact,222.7,1.0,61,56
shish_kebab,dial_exact,164.0,1.0,40,56
shish_kebab,dial_exact,269.8,1.0,76,56
shish_kebab,dial_exact,123.9,1.0,44,56
shish_kebab,dial_exact,176.1,1.0,53,56
shish_kebab,dial_exact,204.4,1.0,49,56
shish_kebab,dial_exact,237.4,1.0,68,56
shish_kebab,dial_exact,246.5,1.0,109,56
shish_kebab,dial_exact,91.0,1.0,33,56
shish_kebab,dial_exact,287.5,1.0,82,56
shish_kebab,dial_exact,116.0,1.0,49,56
shish_kebab,dial_exact,94.1,1.0,39,56
shish_kebab,dial_exact,69.3,1.0,31,56
shish_kebab,dial_exact,182.0,1.0,71,56
shish_kebab,dial_exact,265.3,1.0,89,56
shish_kebab,dial_exact,273.6,1.0,90,56
shish_kebab,dial_exact,78.5,1.0,42,56
shish_kebab,dial_exact,77.2,1.0,52,56
shish_kebab,dial_exact,262.8,1.0,68,56
shish_kebab,dial_exact,129.1,1.0,53,56
shish_kebab,dial_exact,151.9,1.0,38,56
shish_kebab,dial_exact,157.1,1.0,60,56
shish_kebab,dial_exact,145.5,1.0,54,56
shish_kebab,dial_exact,50.9,1.0,18,56
shish_kebab,dial_exact,30.3,1.0,38,56
shish_kebab,dial_exact,44.9,1.0,17,56
shish_kebab,dial_exact,254.5,1.0,74,56
shish_kebab,dial_exact,79.7,1.0,49,56
shish_kebab,dial_exact,304.1,1.0,116,56
shish_kebab,dial_exact,252.7,1.0,81,56
shish_kebab,dial_exact,212.6,1.0,69,56
shish_kebab,dial_exact,248.6,1.0,67,56
shish_kebab,dial_exact,156.0,1.0,88,56
shish_kebab,dial_exact,195.3,1.0,44,56
shish_kebab,dial_exact,166.8,1.0,55,56
shish_kebab,dial_exact,214.1,1.0,65,56
shish_kebab,dial_exact,246.4,1.0,70,56
shish_kebab,dial_exact,277.1,1.0,73,56
shish_kebab,dial_exact,82.1,1.0,44,56
shish_kebab,dial_exact,217.8,1.0,56,56
shish_kebab,dial_exact,100.6,1.0,40,56
shish_kebab,dial_exact,13.1,1.0,11,56
shish_kebab,dial_exact,79.4,1.0,41,56
shish_kebab,dial_exact,280.1,1.0,79,56
shish_kebab,dial_exact,244.0,1.0,62,56
shish_kebab,dial_exact,30.2,1.0,42,56
shish_kebab,dial_exact,272.3,1.0,75,56
shish_kebab,dial_exact,19.1,1.0,11,56
shish_kebab,dial_exact,206.7,1.0,53,56
shish_kebab,dial_exact,122.7,1.0,65,56
shish_kebab,dial_exact,281.0,1.0,101,56
shish_kebab,dial_exact,179.1,1.0,47,56
shish_kebab,dial_exact,167.7,1.0,45,56
shish_kebab,dial_exact,128.2,1.0,32,56
shish_kebab,dial_exact,278.9,1.0,88,56
shish_kebab,dial_exact,117.8,1.0,37,56
shish_kebab,dial_exact,117.5,1.0,52,56
shish_kebab,astar_heap,237.5,1.0,69,56
shish_kebab,astar_heap,32.0,1.0,32,56
shish_kebab,astar_heap,141.5,1.0,55,56
shish_kebab,astar_heap,124.5,1.0,50,56
shish_kebab,astar_heap,127.9,1.0,46,56
shish_kebab,astar_heap,150.1,1.0,53,56
shish_kebab,astar_heap,15.1,1.0,13,56
shish_kebab,astar_heap,22.3,1.0,15,56
shish_kebab,astar_heap,85.4,1.0,51,56
shish_kebab,astar_heap,257.4,1.0,63,56
shish_kebab,astar_heap,149.7,1.0,58,56
shish_kebab,astar_heap,100.2,1.0,53,56
shish_kebab,astar_heap,51.4,1.0,42,56
shish_kebab,astar_heap,59.0,1.0,55,56
shish_kebab,astar_heap,164.9,1.0,51,56
shish_kebab,astar_heap,335.6,1.0,96,56
shish_kebab,astar_heap,199.1,1.0,78,56
shish_kebab,astar_heap,55.4,1.0,81,56
shish_kebab,astar_heap,203.5,1.0,61,56
shish_kebab,astar_heap,161.6,1.0,71,56
shish_kebab,astar_heap,21.4,1.0,21,56
shish_kebab,astar_heap,30.6,1.0,23,56
shish_kebab,astar_heap,261.8,1.0,80,56
shish_kebab,astar_heap,282.2,1.0,68,56
shish_kebab,astar_heap,188.1,1.0,67,56
shish_kebab,astar_heap,61.0,1.0,36,56
shish_kebab,astar_heap,233.0,1.0,73,56
shish_kebab,astar_heap,253.8,1.0,85,56
shish_kebab,astar_heap,255.8,1.0,96,56
shish_kebab,astar_heap,137.4,1.0,61,56
shish_kebab,astar_heap,71.0,1.0,34,56
shish_kebab,astar_heap,252.8,1.0,68,56
shish_kebab,astar_heap,132.3,1.0,60,56
shish_kebab,astar_heap,32.4,1.0,23,56
shish_kebab,astar_heap,199.0,1.0,54,56
shish_kebab,astar_heap,89.0,1.0,49,56
shish_kebab,astar_heap,122.2,1.0,65,56
shish_kebab,astar_heap,87.6,1.0,42,56
shish_kebab,astar_heap,57.5,1.0,37,56
shish_kebab,astar_heap,181.5,1.0,52,56
shish_kebab,astar_heap,266.0,1.0,70,56
shish_kebab,astar_heap,255.1,1.0,66,56
shish_kebab,astar_heap,219.8,1.0,78,56
shish_kebab,astar_heap,42.3,1.0,26,56
shish_kebab,astar_heap,50.4,1.0,31,56
shish_kebab,astar_heap,21.3,1.0,15,56
shish_kebab,astar_heap,410.7,1.0,138,56
shish_kebab,astar_heap,195.0,1.0,84,56
shish_kebab,astar_heap,15.4,1.0,21,56
shish_kebab,astar_heap,134.9,1.0,52,56
shish_kebab,astar_heap,135.1,1.0,48,56
shish_kebab,astar_heap,78.0,1.0,37,56
shish_kebab,astar_heap,69.2,1.0,31,56
shish_kebab,astar_heap,126.7,1.0,58,56
shish_kebab,astar_heap,34.4,1.0,30,56
shish_kebab,astar_heap,244.2,1.0,69,56
shish_kebab,astar_heap,40.9,1.0,37,56
shish_kebab,astar_heap,33.5,1.0,19,56
shish_kebab,astar_heap,384.6,1.0,110,56
shish_kebab,astar_heap,27.2,1.0,32,56
shish_kebab,astar_heap,225.9,1.0,61,56
shish_kebab,astar_heap,23.3,1.0,25,56
shish_kebab,astar_heap,259.2,1.0,69,56
shish_kebab,astar_heap,22.7,1.0,26,56
shish_kebab,astar_heap,182.4,1.0,103,56
shish_kebab,astar_heap,83.7,1.0,63,56
shish_kebab,astar_heap,90.3,1.0,41,56
shish_kebab,astar_heap,294.4,1.0,104,56
shish_kebab,astar_heap,139.6,1.0,76,56
shish_kebab,astar_heap,46.6,1.0,23,56
shish_kebab,astar_heap,47.6,1.0,35,56
shish_kebab,astar_heap,27.0,1.0,28,56
shish_kebab,astar_heap,39.0,1.0,20,56
shish_kebab,astar_heap,114.0,1.0,73,56
shish_kebab,astar_heap,390.6,1.0,109,56
shish_kebab,astar_heap,44.6,1.0,41,56
shish_kebab,astar_heap,48.3,1.0,42,56
shish_kebab,astar_heap,115.0,1.0,49,56
shish_kebab,astar_heap,29.5,1.0,28,56
shish_kebab,astar_heap,52.9,1.0,30,56
shish_kebab,astar_heap,266.1,1.0,83,56
shish_kebab,astar_heap,102.1,1.0,43,56
shish_kebab,astar_heap,147.2,1.0,48,56
shish_kebab,astar_heap,175.9,1.0,104,56
shish_kebab,astar_heap,148.6,1.0,66,56
shish_kebab,astar_heap,26.8,1.0,25,56
shish_kebab,astar_heap,55.2,1.0,35,56
shish_kebab,astar_heap,88.7,1.0,53,56
shish_kebab,astar_heap,223.8,1.0,77,56
shish_kebab,astar_heap,22.6,1.0,20,56
shish_kebab,astar_heap,14.9,1.0,20,56
shish_kebab,astar_heap,46.3,1.0,26,56
shish_kebab,astar_heap,33.7,1.0,28,56
shish_kebab,astar_heap,109.9,1.0,43,56
shish_kebab,astar_heap,34.0,1.0,43,56
shish_kebab,astar_heap,332.1,1.0,97,56
shish_kebab,astar_heap,134.9,1.0,48,56
shish_kebab,astar_heap,201.4,1.0,91,56
shish_kebab,astar_heap,62.2,1.0,39,56
shish_kebab,astar_heap,3.9,1.0,11,56
shish_kebab,astar_heap,233.3,1.0,93,56
shish_kebab,astar_heap,209.4,1.0,63,56
shish_kebab,astar_heap,154.6,1.0,49,56
shish_kebab,astar_heap,46.0,1.0,33,56
shish_kebab,astar_heap,171.7,1.0,68,56
shish_kebab,astar_heap,27.7,1.0,18,56
shish_kebab,astar_heap,79.6,1.0,34,56
shish_kebab,astar_heap,61.5,1.0,34,56
shish_kebab,astar_heap,11.2,1.0,10,56
shish_kebab,astar_heap,315.9,1.0,83,56
shish_kebab,astar_heap,105.0,1.0,43,56
shish_kebab,astar_heap,102.3,1.0,44,56
shish_kebab,astar_heap,40.5,1.0,40,56
shish_kebab,astar_heap,3.6,1.0,3,56
shish_kebab,astar_heap,12.7,1.0,20,56
shish_kebab,astar_heap,104.7,1.0,46,56
shish_kebab,astar_heap,24.6,1.0,22,56
shish_kebab,astar_heap,33.4,1.0,20,56
shish_kebab,astar_heap,133.5,1.0,59,56
shish_kebab,astar_heap,28.7,1.0,17,56
shish_kebab,astar_heap,160.3,1.0,69,56
shish_kebab,astar_heap,190.8,1.0,60,56
shish_kebab,astar_heap,168.1,1.0,103,56
shish_kebab,astar_heap,333.8,1.0,89,56
shish_kebab,astar_heap,239.6,1.0,65,56
shish_kebab,astar_heap,102.8,1.0,40,56
shish_kebab,astar_heap,66.8,1.0,45,56
shish_kebab,astar_heap,5.7,1.0,6,56
shish_kebab,astar_heap,59.1,1.0,31,56
shish_kebab,astar_heap,22.2,1.0,20,56
shish_kebab,astar_heap,271.3,1.0,84,56
shish_kebab,astar_heap,286.5,1.0,81,56
shish_kebab,astar_heap,302.2,1.0,106,56
shish_kebab,astar_heap,84.3,1.0,45,56
shish_kebab,astar_heap,87.1,1.0,78,56
shish_kebab,astar_heap,144.1,1.0,55,56
shish_kebab,astar_heap,72.6,1.0,30,56
shish_kebab,astar_heap,4.3,1.0,3,56
shish_kebab,astar_heap,92.7,1.0,40,56
shish_kebab,astar_heap,48.8,1.0,34,56
shish_kebab,astar_heap,116.7,1.0,90,56
shish_kebab,astar_heap,19.9,1.0,13,56
shish_kebab,astar_heap,50.7,1.0,24,56
shish_kebab,astar_heap,215.1,1.0,61,56
shish_kebab,astar_heap,407.0,1.0,40,56
shish_kebab,astar_heap,254.6,1.0,76,56
shish_kebab,astar_heap,83.3,1.0,44,56
shish_kebab,astar_heap,132.6,1.0,53,56
shish_kebab,astar_heap,122.1,1.0,49,56
shish_kebab,astar_heap,186.8,1.0,68,56
shish_kebab,astar_heap,237.5,1.0,109,56
shish_kebab,astar_heap,56.1,1.0,33,56
shish_kebab,astar_heap,306.8,1.0,82,56
shish_kebab,astar_heap,72.3,1.0,49,56
shish_kebab,astar_heap,73.0,1.0,39,56
shish_kebab,astar_heap,44.6,1.0,31,56
shish_kebab,astar_heap,110.9,1.0,71,56
shish_kebab,astar_heap,266.4,1.0,89,56
shish_kebab,astar_heap,318.9,1.0,90,56
shish_kebab,astar_heap,49.2,1.0,42,56
shish_kebab,astar_heap,43.8,1.0,52,56
shish_kebab,astar_heap,239.9,1.0,68,56
shish_kebab,astar_heap,73.2,1.0,53,56
shish_kebab,astar_heap,86.7,1.0,38,56
shish_kebab,astar_heap,101.1,1.0,60,56
shish_kebab,astar_heap,61.3,1.0,54,56
shish_kebab,astar_heap,22.9,1.0,18,56
shish_kebab,astar_heap,17.7,1.0,38,56
shish_kebab,astar_heap,19.2,1.0,17,56
shish_kebab,astar_heap,204.6,1.0,74,56
shish_kebab,astar_heap,67.5,1.0,49,56
shish_kebab,astar_heap,359.4,1.0,116,56
shish_kebab,astar_heap,181.4,1.0,81,56
shish_kebab,astar_heap,175.2,1.0,69,56
shish_kebab,astar_heap,191.4,1.0,67,56
shish_kebab,astar_heap,105.8,1.0,88,56
shish_kebab,astar_heap,136.6,1.0,44,56
shish_kebab,astar_heap,122.4,1.0,55,56
shish_kebab,astar_heap,112.5,1.0,65,56
shish_kebab,astar_heap,208.3,1.0,70,56
shish_kebab,astar_heap,275.6,1.0,73,56
shish_kebab,astar_heap,33.2,1.0,44,56
shish_kebab,astar_heap,150.3,1.0,56,56
shish_kebab,astar_heap,52.8,1.0,40,56
shish_kebab,astar_heap,3.9,1.0,11,56
shish_kebab,astar_heap,41.1,1.0,41,56
shish_kebab,astar_heap,275.3,1.0,79,56
shish_kebab,astar_heap,242.8,1.0,62,56
shish_kebab,astar_heap,22.1,1.0,42,56
shish_kebab,astar_heap,278.9,1.0,75,56
shish_kebab,astar_heap,7.6,1.0,11,56
shish_kebab,astar_heap,152.3,1.0,53,56
shish_kebab,astar_heap,93.5,1.0,65,56
shish_kebab,astar_heap,322.3,1.0,101,56
shish_kebab,astar_heap,119.0,1.0,47,56
shish_kebab,astar_heap,113.4,1.0,45,56
shish_kebab,astar_heap,59.5,1.0,32,56
shish_kebab,astar_heap,306.9,1.0,88,56
shish_kebab,astar_heap,93.6,1.0,37,56
shish_kebab,astar_heap,77.5,1.0,52,56
